original_path,output_path,speaker,class,original_format,original_duration,original_sample_rate,original_channels,processing_status,failure_reason
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.42(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.42(2).wav,SPK002,unknown,.wav,1.9600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.42(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.42(3).wav,SPK002,unknown,.wav,2.0800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.42(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.42(4).wav,SPK002,unknown,.wav,1.8600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.42.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.42.wav,SPK002,unknown,.wav,1.9000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.43(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.43(2).wav,SPK002,unknown,.wav,1.7000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.43(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.43(3).wav,SPK002,unknown,.wav,1.6400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.43(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.43(4).wav,SPK002,unknown,.wav,1.7800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.43(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.43(5).wav,SPK002,unknown,.wav,1.9200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.43(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.43(6).wav,SPK002,unknown,.wav,2.1600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.43(7).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.43(7).wav,SPK002,unknown,.wav,2.0000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.43.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.43.wav,SPK002,unknown,.wav,1.6800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.44(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.44(2).wav,SPK002,unknown,.wav,1.8800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.44(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.44(3).wav,SPK002,unknown,.wav,1.9800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.44(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.44(4).wav,SPK002,unknown,.wav,1.7400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.44(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.44(5).wav,SPK002,unknown,.wav,1.9600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.44.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.44.wav,SPK002,unknown,.wav,1.9200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.45(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.45(2).wav,SPK002,unknown,.wav,1.7800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.45(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.45(3).wav,SPK002,unknown,.wav,1.9200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.45(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.45(4).wav,SPK002,unknown,.wav,1.6400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.45.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.45.wav,SPK002,unknown,.wav,2.0400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.46(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.46(2).wav,SPK002,unknown,.wav,1.6400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.46(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.46(3).wav,SPK002,unknown,.wav,1.8200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.46.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.46.wav,SPK002,unknown,.wav,1.7800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.49.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.49.wav,SPK002,unknown,.wav,1.3400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.50(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.50(2).wav,SPK002,unknown,.wav,2.3600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.50(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.50(3).wav,SPK002,unknown,.wav,1.4200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.50(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.50(4).wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.50(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.50(5).wav,SPK002,unknown,.wav,1.6000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.50(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.50(6).wav,SPK002,unknown,.wav,1.5200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.50.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.50.wav,SPK002,unknown,.wav,1.9400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.51(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.51(2).wav,SPK002,unknown,.wav,1.6200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.51(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.51(3).wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.51(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.51(4).wav,SPK002,unknown,.wav,2.1400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.51(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.51(5).wav,SPK002,unknown,.wav,1.6400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.51(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.51(6).wav,SPK002,unknown,.wav,1.6000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.51.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.51.wav,SPK002,unknown,.wav,1.5600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.52(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.52(2).wav,SPK002,unknown,.wav,1.9600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.52(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.52(3).wav,SPK002,unknown,.wav,1.3800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.52(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.52(4).wav,SPK002,unknown,.wav,1.4000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.52.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.52.wav,SPK002,unknown,.wav,1.5800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.53(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.53(2).wav,SPK002,unknown,.wav,1.5000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.53(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.53(3).wav,SPK002,unknown,.wav,1.5200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.53(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.53(4).wav,SPK002,unknown,.wav,1.4800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.53.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.53.wav,SPK002,unknown,.wav,1.5400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.54(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.54(2).wav,SPK002,unknown,.wav,1.6600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.54(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.54(3).wav,SPK002,unknown,.wav,1.6800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.54.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.54.wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55(2).wav,SPK002,unknown,.wav,1.3800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55(3).wav,SPK002,unknown,.wav,1.4000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55(4).wav,SPK002,unknown,.wav,1.4000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55(5).wav,SPK002,unknown,.wav,1.4200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55(6).wav,SPK002,unknown,.wav,1.3600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55(7).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55(7).wav,SPK002,unknown,.wav,1.2800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55(8).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55(8).wav,SPK002,unknown,.wav,1.7000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.55.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.55.wav,SPK002,unknown,.wav,1.8200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.56(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.56(2).wav,SPK002,unknown,.wav,2.0800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.56(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.56(3).wav,SPK002,unknown,.wav,1.3400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.56(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.56(4).wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.56(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.56(5).wav,SPK002,unknown,.wav,1.2600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.56(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.56(6).wav,SPK002,unknown,.wav,1.3600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 07-09-2026 15.56.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 07-09-2026 15.56.wav,SPK002,unknown,.wav,2.5800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 1.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 1.wav,SPK003,proxima,.m4a,1.3227,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 10.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 10.wav,SPK003,proxima,.m4a,1.6640,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 11.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 11.wav,SPK003,proxima,.m4a,1.9200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 12.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 12.wav,SPK003,proxima,.m4a,1.3440,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 13.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 13.wav,SPK003,proxima,.m4a,1.6427,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 14.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 14.wav,SPK003,proxima,.m4a,1.8773,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 15.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 15.wav,SPK003,proxima,.m4a,1.6853,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 16.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 16.wav,SPK003,proxima,.m4a,2.1973,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 17.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 17.wav,SPK003,proxima,.m4a,1.8987,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 18.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 18.wav,SPK003,proxima,.m4a,1.7493,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 19.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 19.wav,SPK003,proxima,.m4a,1.5573,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 2.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 2.wav,SPK003,proxima,.m4a,1.6427,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 20.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 20.wav,SPK003,proxima,.m4a,1.8347,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 21.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 21.wav,SPK003,proxima,.m4a,1.4720,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 22.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 22.wav,SPK003,proxima,.m4a,1.8560,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 23.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 23.wav,SPK003,proxima,.m4a,1.6427,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 24.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 24.wav,SPK003,proxima,.m4a,2.4533,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 25.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 25.wav,SPK003,proxima,.m4a,1.7280,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 26.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 26.wav,SPK003,proxima,.m4a,1.7280,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 27.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 27.wav,SPK003,proxima,.m4a,1.7920,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 28.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 28.wav,SPK003,proxima,.m4a,2.1120,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 29.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 29.wav,SPK003,proxima,.m4a,2.0480,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 3.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 3.wav,SPK003,proxima,.m4a,2.5813,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 30.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 30.wav,SPK003,proxima,.m4a,1.3440,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 31.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 31.wav,SPK003,proxima,.m4a,2.1120,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 32.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 32.wav,SPK003,proxima,.m4a,1.6213,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 33.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 33.wav,SPK003,proxima,.m4a,2.1973,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 34.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 34.wav,SPK003,proxima,.m4a,1.5573,48000,2,SUCCESS,
